languageCode,translationId,languageName,languageNameInEnglish,dialect,homeDomain,title,description,Redistributable,Copyright,UpdateDate,publicationURL,OTbooks,OTchapters,OTverses,NTbooks,NTchapters,NTverses,DCbooks,DCchapters,DCverses,FCBHID,Certified,inScript,swordName,rodCode,textDirection,downloadable,font,shortTitle,PODISBN,script,sourceDate,licence_ID,licence_File,licence_Language,licence_Dialect,licence_Vernacular_Title,licence_Licence_Type,licence_Licence_Version,licence_CC_Licence_Link,licence_Copyright_Holder,licence_Copyright_Years,licence_Translation_by,licence_date_read,status_download_path,status_download_date,status_unzip_path,status_unzip_date,status_extract_path,status_extract_date,status_extract_renamed_date,status_last_error
kiz,kiz,Kese,Kisi,,ebible.org,Kisi Bible,The New Testament in the Kisi language of Tanzania,True,Copyright © 2020 Door 43 International Mission Community,2020-07-31,http://ebible.org/kiz/,0.0,0.0,0.0,27.0,260.0,7943.0,0.0,0.0,0.0,KIZULB,False,http://eBible.org/study/?v1=GN1_1&w1=bible&t1=local%3A,kiz2020eb,,ltr,True,DejaVu Serif,Kisi NT,,Latin,2020-07-29,kiz,C:\ebible_data\projects\kiz\copr.htm,Kese (Kisi),,Kisi Bible,by-sa,4.0,http://creativecommons.org/licenses/by-sa/4.0/,Door 43 International Mission Community,copyright © 2020,Translation by: Door 43 International Mission Community,2025-05-01,C:\ebible_data\downloads\kiz--2025-04-11.zip,2025-04-11,C:\ebible_data\projects\kiz,2025-05-01,C:\ebible_data\corpus\kiz-kiz.txt,2025-05-01,,
kje,kjeNT,Kisar,Kisar,,ebible.org,Makromod lalap lirna wawan,New Testament in Kisar,True,Copyright © 2008 Yayasan Sumber Sejahtera,2022-03-11,http://ebible.org/kjeNT/,0.0,0.0,0.0,27.0,260.0,7843.0,0.0,0.0,0.0,KJEWBT,True,http://eBible.org/study/?v1=GN1_1&w1=bible&t1=local%3A,kje2008eb,,ltr,True,Gentium,Kisar NT,978-1-5313-0330-3,Latin,2014-04-28,kjeNT,C:\ebible_data\projects\kjeNT\copr.htm,Kisar,,Makromod lalap lirna wawan,by-nc-nd,4.0,http://creativecommons.org/licenses/by-nc-nd/4.0/,Yayasan Sumber Sejahtera,copyright © 2008,"Translation by: Wycliffe Bible Translators, Inc.",2025-05-01,C:\ebible_data\downloads\kjeNT--2025-04-11.zip,2025-04-11,C:\ebible_data\projects\kjeNT,2025-05-01,C:\ebible_data\corpus\kje-kjeNT.txt,2025-05-01,,
kjn,kjn,Guguminjen,Kunjen,Oykangand,ebible.org,Kunjen Mark Portions,Portions of the Gospel According to Mark in the Kunjen language of Australia,True,Copyright © 1967 Wycliffe Bible Translators Australia,2020-08-26,http://ebible.org/kjn/,0.0,0.0,0.0,1.0,6.0,25.0,0.0,0.0,0.0,KJNWBT,False,http://eBible.org/study/?v1=GN1_1&w1=bible&t1=local%3A,kjn1967eb,,ltr,True,DejaVu Serif,Kunjen Mark Portions,,Latin,2020-08-27,,,,,,,,,,,,,,,,,C:\ebible_data\corpus\kjn-kjn.txt,,,
kjs,kjs,East Kewa,East Kewa,,png.bible,Gotena Epe Agale,The New Testament in the East Kewa Language of Papua New Guinea,True,"Copyright © 2004 Wycliffe Bible Translators, Inc.",2012-01-18,http://png.bible/kjs/,0.0,0.0,0.0,27.0,260.0,7918.0,0.0,0.0,0.0,KJSWBT,True,http://eBible.org/study/?v1=GN1_1&w1=bible&t1=local%3A,kjs2004eb,,ltr,True,Andika,East Kewa NT,978-1-5313-0331-0,Latin,2020-10-09,kjs,C:\ebible_data\projects\kjs\copr.htm,East Kewa,,,by-nc-nd,4.0,http://creativecommons.org/licenses/by-nc-nd/4.0/,"Wycliffe Bible Translators, Inc.",copyright © 2004,Translation by: Wycliffe Bible Translators,2025-05-01,C:\ebible_data\downloads\kjs--2025-04-11.zip,2025-04-11,C:\ebible_data\projects\kjs,2025-05-01,C:\ebible_data\corpus\kjs-kjs.txt,2025-05-01,,
kkc,kkc,Odoodee,Odoodee,,png.bible,Godeeyo To Tekepo,Portions of the New Testament in the Odoodee language of Papua New Guinea,True,"Copyright © 2006, 2015, 2017 Wycliffe Bible Translators, Inc.",2023-04-30,http://png.bible/kkc/,0.0,0.0,0.0,17.0,168.0,5720.0,0.0,0.0,0.0,KKCWBT,True,http://eBible.org/study/?v1=GN1_1&w1=bible&t1=local%3A,kkc2006eb,,ltr,True,Andika,Odoodee partial NT,978-1-5313-0332-7,Latin,2017-06-30,kkc,C:\ebible_data\projects\kkc\copr.htm,Odoodee,,,by-nc-nd,4.0,http://creativecommons.org/licenses/by-nc-nd/4.0/,"Wycliffe Bible Translators, Inc.","copyright © 2006, 2015, 2017",Translation by: Wycliffe Bible Translators,2025-05-01,C:\ebible_data\downloads\kkc--2025-04-11.zip,2025-04-11,C:\ebible_data\projects\kkc,2025-05-01,C:\ebible_data\corpus\kkc-kkc.txt,2025-05-01,,
kkl,kkl,Mek Kosarek,"Yale, Kosarek",,ebible.org,Allah Yubu,"Portions of the Holy Bible in the Mek Kosarek language of Papua Province, Indonesia",True,"Copyright © 2015 Wycliffe Bible Translators, Inc.",2015-09-05,http://ebible.org/kkl/,2.0,54.0,1480.0,10.0,71.0,2044.0,0.0,0.0,0.0,KKLWBT,True,http://eBible.org/study/?v1=GN1_1&w1=bible&t1=local%3A,kkl2015eb,,ltr,True,Gentium,Mek Kosarek Bible,978-1-5313-0333-4,Latin,2020-10-09,kkl,C:\ebible_data\projects\kkl\copr.htm,"Mek Kosarek (Yale, Kosarek)",,Allah Yubu,by-nc-nd,4.0,http://creativecommons.org/licenses/by-nc-nd/4.0/,Language:,"Copyright © 2015 Wycliffe Bible Translators, Inc.",Translation by: Wycliffe Bible Translators,2025-05-01,C:\ebible_data\downloads\kkl--2025-04-11.zip,2025-04-11,C:\ebible_data\projects\kkl,2025-05-01,C:\ebible_data\corpus\kkl-kkl.txt,2025-05-01,,
kky,kky,Gugu Yimidhirr,Guugu Yimidhirr,,ebible.org,Matthew sample,9 verses of the Gospel According to Matthew in the Gugu Yimidhirr language of Australia,True,public domain,2021-11-23,http://ebible.org/kky/,0.0,0.0,0.0,1.0,1.0,9.0,0.0,0.0,0.0,KKYLAA,True,http://eBible.org/study/?v1=GN1_1&w1=bible&t1=local%3A,kky1888eb,,ltr,True,DejaVu Serif,Gugu Yimidhirr Matthew Sample,,Latin,2021-11-24,,,,,,,,,,,,,,,,,C:\ebible_data\corpus\kky-kky.txt,,,
kld,kld,Gamilaraay,Gamilaraay,,ebible.org,GURRE KAMILAROI,Story book in the Gamilaraay language of Australia,True,public domain,2021-11-23,http://ebible.org/kld/,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KLDPDT,False,http://eBible.org/study/?v1=GN1_1&w1=bible&t1=local%3A,kld1839eb,,ltr,True,DejaVu Serif,KAMILAROI SAYINGS,,Latin,2021-11-24,,,,,,,,,,,,,,,,,C:\ebible_data\corpus\kld-kld.txt,,,
klt,klt,Nukna,Nukna,,png.bible,Miti yan Papia,Portions of the Holy Bible in the Nukna Language of Papua New Guinea,True,"Copyright © 2013, 2017, 2020 Wycliffe Bible Translators, Inc.",2017-11-24,http://png.bible/klt/,1.0,4.0,85.0,13.0,110.0,3687.0,0.0,0.0,0.0,KLTWBT,True,http://eBible.org/study/?v1=GN1_1&w1=bible&t1=local%3A,klt2013eb,,ltr,True,Gentium,Nukna Bible,978-1-5313-0334-1,Latin,2022-08-19,klt,C:\ebible_data\projects\klt\copr.htm,Nukna,,,by-nd,4.0,http://creativecommons.org/licenses/by-nd/4.0/,"Wycliffe Bible Translators, Inc.","copyright © 2013, 2017, 2020",Translation by: Wycliffe Bible Translators,2025-05-01,C:\ebible_data\downloads\klt--2025-04-11.zip,2025-04-11,C:\ebible_data\projects\klt,2025-05-01,C:\ebible_data\corpus\klt-klt.txt,2025-05-01,,
klv,klv,Maskelynes,Maskelynes,,ebible.org,Nasoruan siGot len nasoruan ta Uluveu,"The New Testament in the Maskelynes language of Uluveu, Vanuatu",True,"Copyright © 2013 Wycliffe Bible Translators, Inc.",2022-03-11,http://ebible.org/klv/,0.0,0.0,0.0,27.0,260.0,7912.0,0.0,0.0,0.0,KLVWBT,True,http://eBible.org/study/?v1=GN1_1&w1=bible&t1=local%3A,klv2013eb,,ltr,True,Gentium,Maskelynes NT,978-1-5313-0335-8,Latin,2020-10-09,klv,C:\ebible_data\projects\klv\copr.htm,Maskelynes,,Nasoruan siGot len nasoruan ta Uluveu,by-nc-nd,4.0,http://creativecommons.org/licenses/by-nc-nd/4.0/,"Wycliffe Bible Translators, Inc.",copyright © 2013,Translation by: Wycliffe Bible Translators,2025-05-01,C:\ebible_data\downloads\klv--2025-04-11.zip,2025-04-11,C:\ebible_data\projects\klv,2025-05-01,C:\ebible_data\corpus\klv-klv.txt,2025-05-01,,
kmg,kmg,Kâte,Kate,,png.bible,Kâte Bible,The Holy Bible in the Kâte language of Papua New Guinea,True,Copyright © 1978 The Bible Society of Papua New Guinea,2023-02-09,http://png.bible/kmg/,0.0,0.0,0.0,25.0,214.0,6158.0,0.0,0.0,0.0,KMGPNG,False,http://eBible.org/study/?v1=GN1_1&w1=bible&t1=local%3A,kmg1978eb,,ltr,True,Andika,Kâte NT,978-1-5313-0336-5,Latin,2013-07-15,kmg,C:\ebible_data\projects\kmg\copr.htm,Kâte (Kate),,,by-nc-nd,4.0,http://creativecommons.org/licenses/by-nc-nd/4.0/,The Bible Society of Papua New Guinea,copyright © 1978,Translation by: Bible Society of Papua New Guinea,2025-05-01,C:\ebible_data\downloads\kmg--2025-04-11.zip,2025-04-11,C:\ebible_data\projects\kmg,2025-05-01,C:\ebible_data\corpus\kmg-kmg.txt,2025-05-01,,
kmh,kmh,Kalam,Kalam,central,png.bible,Kalam Baybol Buk Gor minim nuk kisin angayak,The New Testament in the Kalam Language of Papua New Guinea,True,"Copyright © 1992 Wycliffe Bible Translators, Inc.",2015-01-06,http://png.bible/kmh/,0.0,0.0,0.0,27.0,260.0,7438.0,0.0,0.0,0.0,KMHKAL,True,http://eBible.org/study/?v1=GN1_1&w1=bible&t1=local%3A,kmh1992eb,,ltr,True,Andika,Kalam NT,978-1-5313-0337-2,Latin,2020-10-09,kmh,C:\ebible_data\projects\kmh\copr.htm,Kalam,central,,by-nc-nd,4.0,http://creativecommons.org/licenses/by-nc-nd/4.0/,"Wycliffe Bible Translators, Inc.",copyright © 1992,Translation by: Wycliffe Bible Translators,2025-05-01,C:\ebible_data\downloads\kmh--2025-04-11.zip,2025-04-11,C:\ebible_data\projects\kmh,2025-05-01,C:\ebible_data\corpus\kmh-kmh.txt,2025-05-01,,
kmh,kmh-m,Minimib,Minimib dialect of Kalam,,png.bible,MƗNƗM KOMIŊ,The New Testament in the Minimib dialect of the Kalam language of Papua New Guinea,True,"Copyright © 2008 Wycliffe Bible Translators, Inc.",2013-02-07,http://png.bible/kmh-m/,0.0,0.0,0.0,27.0,260.0,7734.0,0.0,0.0,0.0,KMHMIN,True,http://eBible.org/study/?v1=GN1_1&w1=bible&t1=local%3A,kmhM2008eb,,ltr,True,Andika,Minimib NT,978-1-5313-0338-9,Latin,2020-10-09,kmh-m,C:\ebible_data\projects\kmh-m\copr.htm,Minimib (Minimib dialect of Kalam),,,by-nc-nd,4.0,http://creativecommons.org/licenses/by-nc-nd/4.0/,"Wycliffe Bible Translators, Inc.",copyright © 2008,Translation by: Wycliffe Bible Translators,2025-05-01,C:\ebible_data\downloads\kmh-m--2025-04-11.zip,2025-04-11,C:\ebible_data\projects\kmh-m,2025-05-01,C:\ebible_data\corpus\kmh-m.txt,2025-05-01,2025-05-01,
kmk,kmk,Limos Kalinga,"Kalinga, Limos",,ebible.org,Ugud apudyus = Ti baro tulag,"New Testament in Kalinga, Limos",True,"Copyright © 2003 Wycliffe Bible Translators, Inc.",2015-03-17,http://ebible.org/kmk/,0.0,0.0,0.0,27.0,260.0,7915.0,0.0,0.0,0.0,KMKWBT,True,http://eBible.org/study/?v1=GN1_1&w1=bible&t1=local%3A,kmk2003eb,,ltr,True,Gentium,Limos Kalinga NT,978-1-5313-0339-6,Latin,2015-03-18,kmk,C:\ebible_data\projects\kmk\copr.htm,"Limos Kalinga (Kalinga, Limos)",,Ugud apudyus = Ti baro tulag,by-nc-nd,4.0,http://creativecommons.org/licenses/by-nc-nd/4.0/,"Wycliffe Bible Translators, Inc.",copyright © 2003,Translation by: Wycliffe Bible Translators,2025-05-01,C:\ebible_data\downloads\kmk--2025-04-11.zip,2025-04-11,C:\ebible_data\projects\kmk,2025-05-01,C:\ebible_data\corpus\kmk-kmk.txt,2025-05-01,,
kmo,kmo,Washkuk,Kwoma,Kwoma or Washkuk,png.bible,GOD RIITI MAJI KEPI,"The New Testament in the Washkuk Language, also known as the Kwoma Language, of Papua New Guinea",True,"Copyright © 1974 Wycliffe Bible Translators, Inc.",2013-01-08,http://png.bible/kmo/,0.0,0.0,0.0,27.0,260.0,7851.0,0.0,0.0,0.0,KMOBIL,True,http://eBible.org/study/?v1=GN1_1&w1=bible&t1=local%3A,kmo1974eb,,ltr,True,Andika,Washkuk NT,978-1-5313-0340-2,Latin,2020-10-09,kmo,C:\ebible_data\projects\kmo\copr.htm,Washkuk (Kwoma),Kwoma or Washkuk,,by-nc-nd,4.0,http://creativecommons.org/licenses/by-nc-nd/4.0/,"Wycliffe Bible Translators, Inc.",copyright © 1974,Translation by: Wycliffe Bible Translators,2025-05-01,C:\ebible_data\downloads\kmo--2025-04-11.zip,2025-04-11,C:\ebible_data\projects\kmo,2025-05-01,C:\ebible_data\corpus\kmo-kmo.txt,2025-05-01,,
kms,kms,Kamasau,Kamasau,,png.bible,Yumbui Ningg Wand Yuwon Ye,The New Testament in the Kamasau Language of Papua New Guinea,True,Copyright © 1998 Bible Society of Papua New Guinea,2012-01-18,http://png.bible/kms/,0.0,0.0,0.0,27.0,260.0,7870.0,0.0,0.0,0.0,KMSPNG,True,http://eBible.org/study/?v1=GN1_1&w1=bible&t1=local%3A,kms1998eb,,ltr,True,Andika,Kamasau NT,978-1-5313-0341-9,Latin,2020-10-09,kms,C:\ebible_data\projects\kms\copr.htm,Kamasau,,,by-nc-nd,4.0,http://creativecommons.org/licenses/by-nc-nd/4.0/,Language:,Copyright © 1998 Bible Society of Papua New Guinea,Translation by: Wycliffe Bible Translators,2025-05-01,C:\ebible_data\downloads\kms--2025-04-11.zip,2025-04-11,C:\ebible_data\projects\kms,2025-05-01,C:\ebible_data\corpus\kms-kms.txt,2025-05-01,,
kmu,kmu,Kanite,Kanite,,png.bible,Anumayamo'a Haegafa Alino Hagelafilatenea Kea,The New Testament in the Kanite Language of Papua New Guinea,True,"Copyright © 2002 Wycliffe Bible Translators, Inc.",2021-04-21,http://png.bible/kmu/,0.0,0.0,0.0,27.0,260.0,7546.0,0.0,0.0,0.0,KMUTBL,True,http://eBible.org/study/?v1=GN1_1&w1=bible&t1=local%3A,kmu2002eb,,ltr,True,Andika,Kanite NT,978-1-5313-0342-6,Latin,2012-12-14,kmu,C:\ebible_data\projects\kmu\copr.htm,Kanite,,,by-nc-nd,4.0,http://creativecommons.org/licenses/by-nc-nd/4.0/,"Wycliffe Bible Translators, Inc.",copyright © 2002,Translation by: Wycliffe Bible Translators,2025-05-01,C:\ebible_data\downloads\kmu--2025-04-11.zip,2025-04-11,C:\ebible_data\projects\kmu,2025-05-01,C:\ebible_data\corpus\kmu-kmu.txt,2025-05-01,,
kne,kne,Kankanaey,Kankanaey,,ebible.org,Kankanaey Bible,The Holy Bible in the Kankanaey language of the Republic of the Philippines,True,"Copyright © 2016 Wycliffe Bible Translators of Canada, Inc.",2016-06-08,http://ebible.org/kne/,35.0,913.0,22684.0,27.0,260.0,7858.0,0.0,0.0,0.0,KNEWBT,False,http://eBible.org/study/?v1=GN1_1&w1=bible&t1=local%3A,kne2016eb,0.0,ltr,True,Gentium,Kankanaey Bible,978-1-5313-0765-3,Latin,2016-06-08,kne,C:\ebible_data\projects\kne\copr.htm,Kankanaey,,Kankanaey Bible,by-nc-nd,4.0,http://creativecommons.org/licenses/by-nc-nd/4.0/,"Wycliffe Bible Translators of Canada, Inc.",copyright © 2016,"Translation by: Wycliffe Bible Translators of Canada, Inc.",2025-05-01,C:\ebible_data\downloads\kne--2025-04-11.zip,2025-04-11,C:\ebible_data\projects\kne,2025-05-01,C:\ebible_data\corpus\kne-kne.txt,2025-05-01,,
knf,knf,Mankanya,Mankanya,,ebible.org,Ulibra wi Naşibaţi,New Testament and Shorter Old Testament in Mankanya,True,"Copyright © 2014 Wycliffe Bible Translators, Inc.",2015-03-17,http://ebible.org/knf/,1.0,50.0,1530.0,27.0,260.0,7935.0,0.0,0.0,0.0,KNFWBT,True,http://eBible.org/study/?v1=GN1_1&w1=bible&t1=local%3A,knf2014eb,,ltr,True,Gentium,Mankanya NT and partial OT,978-1-5313-0343-3,Latin,2015-03-18,knf,C:\ebible_data\projects\knf\copr.htm,Mankanya,,Ulibra wi Naşibaţi,by-nc-nd,4.0,http://creativecommons.org/licenses/by-nc-nd/4.0/,"Wycliffe Bible Translators, Inc.",copyright © 2014,Translation by: Wycliffe Bible Translators,2025-05-01,C:\ebible_data\downloads\knf--2025-04-11.zip,2025-04-11,C:\ebible_data\projects\knf,2025-05-01,C:\ebible_data\corpus\knf-knf.txt,2025-05-01,,
knj,knjNT,Akateko,Akateko,,ebible.org,Ja' An Nuevo Testamento,New Testament in Akateko (GT:knj:Akateko),True,"Copyright © 2012 Wycliffe Bible Translators, Inc.",2014-04-21,http://ebible.org/knjNT/,0.0,0.0,0.0,27.0,260.0,7922.0,0.0,0.0,0.0,KNJWBT,True,http://eBible.org/study/?v1=GN1_1&w1=bible&t1=local%3A,knj2012eb,,ltr,True,Gentium,Akateko NT,978-1-5313-0344-0,Latin,2014-04-22,knjNT,C:\ebible_data\projects\knjNT\copr.htm,Akateko,,Ja' An Nuevo Testamento,by-nc-nd,4.0,http://creativecommons.org/licenses/by-nc-nd/4.0/,"Wycliffe Bible Translators, Inc.",copyright © 2012,"Translation by: Wycliffe Bible Translators, Inc.",2025-05-01,C:\ebible_data\downloads\knjNT--2025-04-11.zip,2025-04-11,C:\ebible_data\projects\knjNT,2025-05-01,C:\ebible_data\corpus\knj-knjNT.txt,2025-05-01,,
knv,knv-aramia,Tabo (Aramia),Tabo,Aramia River,png.bible,GODOKONO HIDO TABO,"The New Testament in the Tabo Language, Aramia Dialect, of Papua New Guinea",True,"Copyright © 2006, 2023 The Bible Society of Papua New Guinea and Wycliffe Bible Translators, Inc.",2025-03-12,http://png.bible/knv-aramia/,0.0,0.0,0.0,27.0,260.0,7799.0,0.0,0.0,0.0,KNVARA,True,http://eBible.org/study/?v1=GN1_1&w1=bible&t1=local%3A,knvA2006eb,17012.0,ltr,True,Andika,Tabo Aramia NT,978-1-5313-0345-7,Latin,2025-03-12,knv-aramia,C:\ebible_data\projects\knv-aramia\copr.htm,Tabo (Aramia) (Tabo),Aramia River,,by-nc-nd,4.0,http://creativecommons.org/licenses/by-nc-nd/4.0/,Language:,"Copyright © 2006, 2023 The Bible Society of Papua New Guinea and Wycliffe Bible Translators, Inc.",Translation by: Wycliffe Bible Translators,2025-05-01,C:\ebible_data\downloads\knv-aramia--2025-04-11.zip,2025-04-11,C:\ebible_data\projects\knv-aramia,2025-05-01,C:\ebible_data\corpus\knv-aramia.txt,2025-05-01,2025-05-01,
knv,knv-fly_river,Tabo (Fly River),Tabo,Fly River,png.bible,GODOKONO WADE TABO,The New Testament in the Fly River dialect of the Tabo language of Papua New Guinea,True,"Copyright © 2006, 2023 The Bible Society of Papua New Guinea and Wycliffe Bible Translators, Inc.",2025-03-12,http://png.bible/knv-fly_river/,0.0,0.0,0.0,27.0,260.0,7799.0,0.0,0.0,0.0,KNVPNG,True,http://eBible.org/study/?v1=GN1_1&w1=bible&t1=local%3A,knvF2006eb,17013.0,ltr,True,Andika,Tabo Fly River NT,978-1-5313-0346-4,Latin,2025-03-12,knv-fly_river,C:\ebible_data\projects\knv-fly_river\copr.htm,Tabo (Fly River) (Tabo),Fly River,,by-nc-nd,4.0,http://creativecommons.org/licenses/by-nc-nd/4.0/,Language:,"Copyright © 2006, 2023 The Bible Society of Papua New Guinea and Wycliffe Bible Translators, Inc.",Translation by: Wycliffe Bible Translators,2025-05-01,C:\ebible_data\downloads\knv-fly_river--2025-04-11.zip,2025-04-11,C:\ebible_data\projects\knv-fly_river,2025-05-01,C:\ebible_data\corpus\knv-fly_river.txt,2025-05-01,2025-05-01,
kor,kor,한국인,Korean,,ebible.org,한국어 성경,"The Holy Bible in Korean, 1910 translation",True,public domain,2024-11-05,http://ebible.org/kor/,39.0,929.0,23071.0,27.0,259.0,7920.0,0.0,0.0,0.0,KOROLD,False,http://eBible.org/study/?v1=GN1_1&w1=bible&t1=local%3A,kor1910eb,,ltr,True,Noto Sans KR,Korean Bible 1910,,Latin,2024-11-05,kor,C:\ebible_data\projects\kor\copr.htm,,,한국어 성경,Public Domain,,,Public Domain,,,2025-05-01,C:\ebible_data\downloads\kor--2025-04-11.zip,2025-04-11,C:\ebible_data\projects\kor,2025-05-01,C:\ebible_data\corpus\kor-kor.txt,2025-05-01,,
kos,kos,Kosrae,Kosraean,,ebible.org,BIBLE MUTAL,The Holy Bible in the Kosraean language of the Federated States of Micronesia,True,public domain,2024-02-09,http://ebible.org/kos/,39.0,929.0,22988.0,27.0,260.0,7958.0,0.0,0.0,0.0,KOSPUB,True,http://eBible.org/study/?v1=GN1_1&w1=bible&t1=local%3A,kos1928eb,,ltr,True,DejaVu Serif,Kosraean Bible,,Latin,2024-02-09,kos,C:\ebible_data\projects\kos\copr.htm,,,BIBLE MUTAL,Public Domain,,,Public Domain,,,2025-05-01,C:\ebible_data\downloads\kos--2025-04-11.zip,2025-04-11,C:\ebible_data\projects\kos,2025-05-01,C:\ebible_data\corpus\kos-kos.txt,2025-05-01,,
kpf,kpf,Komba,Komba,,png.bible,SIŊGI ÂLIP EKAP,The New Testament in the Komba Language of Papua New Guinea,True,"Copyright © 1980 Wycliffe Bible Translators, Inc.",2015-01-06,http://png.bible/kpf/,0.0,0.0,0.0,27.0,260.0,7864.0,0.0,0.0,0.0,KPFPNG,True,http://eBible.org/study/?v1=GN1_1&w1=bible&t1=local%3A,kpf1980eb,,ltr,True,Andika,Komba NT,978-1-5313-0347-1,Latin,2020-10-09,kpf,C:\ebible_data\projects\kpf\copr.htm,Komba,,,by-nc-nd,4.0,http://creativecommons.org/licenses/by-nc-nd/4.0/,"Wycliffe Bible Translators, Inc.",copyright © 1980,Translation by: Wycliffe Bible Translators,2025-05-01,C:\ebible_data\downloads\kpf--2025-04-11.zip,2025-04-11,C:\ebible_data\projects\kpf,2025-05-01,C:\ebible_data\corpus\kpf-kpf.txt,2025-05-01,,
kpg,kpg,Kapingamarangi,Kapingamarangi,,ebible.org,Beebaa Dabu,"The Holy Bible in the Kapingamarangi language of the Federated States of Micronesia, spoken on the Kapingamarangi and Ponape islands, Caroline Islands",True,"Copyright © 1996, 2014 The Kapingamarangi Bible translation committee",2015-04-24,http://ebible.org/kpg/,39.0,929.0,22303.0,27.0,260.0,7937.0,0.0,0.0,0.0,KPGKPT,True,http://eBible.org/study/?v1=GN1_1&w1=bible&t1=local%3A,kpg2014eb,,ltr,True,Gentium Plus,Kapingamarangi Bible,978-1-5313-0348-8,Latin,2015-07-15,kpg,C:\ebible_data\projects\kpg\copr.htm,Kapingamarangi,,Beebaa Dabu,by-nd,4.0,http://creativecommons.org/licenses/by-nd/4.0/,Language:,"Copyright © 1996, 2014 The Kapingamarangi Bible translation committee",Translation by: The Kapingamarangi Bible translation committee,2025-05-01,C:\ebible_data\downloads\kpg--2025-04-11.zip,2025-04-11,C:\ebible_data\projects\kpg,2025-05-01,C:\ebible_data\corpus\kpg-kpg.txt,2025-05-01,,
kpj,kpjNT,Karajá,Karajá,,ebible.org,Deuxu Rybe Tyyriti,New Testament in Karajá (BR:kpj:Karajá),True,"Copyright © 2011 Wycliffe Bible Translators, Inc.",2014-04-27,http://ebible.org/kpjNT/,0.0,0.0,0.0,27.0,260.0,7653.0,0.0,0.0,0.0,KPJWBT,True,http://eBible.org/study/?v1=GN1_1&w1=bible&t1=local%3A,kpj2011eb,,ltr,True,Gentium,Karajá NT,978-1-5313-0349-5,Latin,2014-04-28,kpjNT,C:\ebible_data\projects\kpjNT\copr.htm,Karajá,,Deuxu Rybe Tyyriti,by-nc-nd,4.0,http://creativecommons.org/licenses/by-nc-nd/4.0/,"Wycliffe Bible Translators, Inc.",copyright © 2011,"Translation by: Wycliffe Bible Translators, Inc.",2025-05-01,C:\ebible_data\downloads\kpjNT--2025-04-11.zip,2025-04-11,C:\ebible_data\projects\kpjNT,2025-05-01,C:\ebible_data\corpus\kpj-kpjNT.txt,2025-05-01,,
kpr,kpr,Korafe-Yegha,Korafe,Yegha,png.bible,God Da Geka Seka,"The New Testament and Psalms in the Korafe-Yegha Language of Oro Province, Papua New Guinea",True,"Copyright © 1984, 2023 Wycliffe Bible Translators, Inc.",2025-03-12,http://png.bible/kpr/,1.0,150.0,2422.0,27.0,260.0,7643.0,0.0,0.0,0.0,KPRTBL,True,http://eBible.org/study/?v1=GN1_1&w1=bible&t1=local%3A,kpr1984eb,,ltr,True,Andika,Korafe NT+Psalms,978-1-5313-0350-1,Latin,2025-03-12,kpr,C:\ebible_data\projects\kpr\copr.htm,Korafe-Yegha (Korafe),Yegha,,by-nc-nd,4.0,http://creativecommons.org/licenses/by-nc-nd/4.0/,"Wycliffe Bible Translators, Inc.","copyright © 1984, 2023",Translation by: Wycliffe Bible Translators,2025-05-01,C:\ebible_data\downloads\kpr--2025-04-11.zip,2025-04-11,C:\ebible_data\projects\kpr,2025-05-01,C:\ebible_data\corpus\kpr-kpr.txt,2025-05-01,,
kpw,kpw,Kobon,Kobon,,png.bible,Manö Kamɨŋ,The New Testament in the Kobon Language of Papua New Guinea,True,Copyright © 2005 The Bible Society of Papua New Guinea,2015-01-26,http://png.bible/kpw/,0.0,0.0,0.0,27.0,260.0,7732.0,0.0,0.0,0.0,KPWPNG,True,http://eBible.org/study/?v1=GN1_1&w1=bible&t1=local%3A,kpw2005eb,,ltr,True,Andika,Kobon NT,978-1-5313-0351-8,Latin,2020-10-09,kpw,C:\ebible_data\projects\kpw\copr.htm,Kobon,,,by-nc-nd,4.0,http://creativecommons.org/licenses/by-nc-nd/4.0/,Language:,Copyright © 2005 The Bible Society of Papua New Guinea,Translation by: Wycliffe Bible Translators,2025-05-01,C:\ebible_data\downloads\kpw--2025-04-11.zip,2025-04-11,C:\ebible_data\projects\kpw,2025-05-01,C:\ebible_data\corpus\kpw-kpw.txt,2025-05-01,,
kpx,kpx,Mountain Koiali,"Koiali, Mountain",,png.bible,Buka Tumute,The New Testament in the Mountain Koiali Language of Papua New Guinea,True,"Copyright © 1981 Wycliffe Bible Translators, Inc.",2015-01-26,http://png.bible/kpx/,0.0,0.0,0.0,27.0,260.0,7814.0,0.0,0.0,0.0,KPXTBL,True,http://eBible.org/study/?v1=GN1_1&w1=bible&t1=local%3A,kpx1981eb,,ltr,True,Andika,Mountain Koiali NT,978-1-5313-0352-5,Latin,2020-10-09,kpx,C:\ebible_data\projects\kpx\copr.htm,"Mountain Koiali (Koiali, Mountain)",,,by-nc-nd,4.0,http://creativecommons.org/licenses/by-nc-nd/4.0/,"Wycliffe Bible Translators, Inc.",copyright © 1981,Translation by: Wycliffe Bible Translators,2025-05-01,C:\ebible_data\downloads\kpx--2025-04-11.zip,2025-04-11,C:\ebible_data\projects\kpx,2025-05-01,C:\ebible_data\corpus\kpx-kpx.txt,2025-05-01,,
